external_risk_estimate,months_since_oldest_trade_open,months_since_most_recent_trade_open,average_months_in_file,num_satisfactory_trades,num_trades_60_ever_2_derog_pub_rec,num_trades_90_ever_2_derog_pub_rec,percent_trades_never_delq,months_since_most_recent_delq,num_trades_open_in_last_12m,months_since_most_recent_inqexcl7days,num_inq_last_6m,num_inq_last_6m_excl7days,net_fraction_revolving_burden,net_fraction_install_burden,num_bank_2_natl_trades_w_high_utilization,debt_to_income,emp_length,loan_amount,total_credit_limit,current_installment_accounts,paid_total,num_mort_accounts,account_never_delinq_percent,balance,num_historical_failed_to_pay,num_total_cc_accounts,num_cc_carrying_balance,age,monthly_income,number_of_dependents,number_real_estate_loans_or_lines,revolving_utilization_of_unsecured_lines,is_bad
79,131,25,70,17,0,0,94,-8,0,0,0,0,0,52,0,19.33,19.33,10000,32100,0,1427.25,0,100.0,9135.4,0,15,8,64,9832.0,0.0,3,0.750832387,0
80,268,3,96,41,0,0,98,46,1,2,5,5,7,83,0,30.67,0.0,7000,33225,2,1121.1,0,94.1,6297.08,0,8,3,43,2400.0,0.0,0,1.0,0
69,193,4,68,29,1,1,87,54,4,-7,10,10,60,67,1,12.38,12.38,17000,544965,9,1585.89,4,96.2,16154.59,0,15,8,52,0.0,1.0,2,0.189750586,0
73,255,20,90,7,1,1,67,29,0,-8,0,0,52,-8,0,20.99,20.99,10000,519227,6,906.88,2,100.0,9234.27,0,13,9,52,0.0,0.0,6,0.061665525,0
92,398,76,233,5,0,0,100,-7,0,0,0,0,0,-8,-8,14.51,14.51,8675,25372,3,9054.5397512097,0,93.0,0.0,1,10,9,63,600.0,0.0,1,0.0,0
68,110,5,48,14,0,0,71,23,1,0,1,1,30,78,1,18.63,18.63,29825,153440,4,2914.23,2,100.0,27859.17,1,9,5,57,12000.0,0.0,0,0.129186508,0
71,158,6,75,28,0,0,100,-7,1,-8,0,0,57,-8,3,17.19,17.19,40000,97111,1,4904.95,0,100.0,35942.19,0,20,6,62,6100.0,1.0,1,0.95779254,0
83,165,7,92,33,0,0,100,-7,1,0,1,1,16,85,0,25.44,25.44,3000,40893,5,1003.53,0,92.6,2093.74,0,20,10,58,4522.0,0.0,1,0.430673997,0
68,222,2,93,32,0,0,97,16,1,0,2,2,62,-8,2,15.47,15.47,20675,55257,2,2367.84,0,76.5,19434.49,0,14,4,29,800.0,0.0,1,0.049701002,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20.48,20.48,16000,109453,16,2068.32,0,100.0,14468.58,0,9,4,39,2758.0,0.0,0,0.9999999,0
64,320,2,96,40,0,0,93,24,2,0,7,7,35,77,1,17.33,17.33,24000,58351,2,1616.87,3,83.0,23109.07,0,19,13,43,4446.0,0.0,2,0.185379109,0
80,355,1,80,23,0,0,100,-7,5,1,5,5,8,98,1,17.08,17.08,20000,95584,1,1752.52,0,100.0,19005.39,0,11,3,47,11250.0,3.0,2,0.103794841,0
84,172,3,72,39,0,0,100,-7,2,18,0,0,1,98,0,14.66,14.66,30000,470486,3,1871.4,2,100.0,28810.83,0,11,5,74,5976.0,1.0,2,0.256305703,0
82,96,5,47,16,0,0,100,-7,3,0,0,0,15,88,0,21.92,21.92,6000,81208,2,386.07,2,84.2,5713.32,0,10,5,60,12500.0,0.0,1,0.120641817,0
77,191,8,97,11,0,0,86,45,1,-7,0,0,43,-8,0,19.26,19.26,10000,118155,10,1653.84,0,100.0,8815.65,0,28,10,33,2300.0,1.0,0,0.9999999,0
70,316,2,104,37,0,0,100,-7,4,2,3,2,43,99,2,24.98,24.98,10000,41975,1,1749.45,0,88.5,8879.63,1,21,10,64,7000.0,0.0,1,0.419957359,0
80,163,9,76,16,0,0,100,-7,1,0,0,0,14,72,1,22.38,22.38,20000,524179,4,3067.48,2,100.0,17456.72,0,27,12,61,11612.0,1.0,0,0.388097499,0
70,98,5,59,31,0,0,97,36,3,-7,5,5,19,95,1,33.85,33.85,5000,49500,1,618.64,0,100.0,4497.06,0,16,5,78,7781.0,1.0,0,0.004251585,0
83,146,9,82,26,0,0,100,-7,1,20,0,0,21,70,0,21.17,21.17,24000,282300,2,3635.08,2,100.0,20890.75,0,9,5,39,4879.0,2.0,3,0.024931671,0
74,107,4,59,22,1,1,96,71,1,3,1,1,23,26,1,6.34,6.34,10000,19900,0,897.43,0,90.9,9226.01,0,20,5,26,3180.0,0.0,0,0.003332223,0
67,94,14,43,5,1,0,86,29,0,0,0,0,54,-8,2,40.64,40.64,10000,138552,4,625.22,1,71.4,9608.54,0,9,3,66,0.0,0.0,3,0.018362969,0
82,163,5,58,21,0,0,100,-7,3,4,2,1,7,75,0,2.96,2.96,6500,21400,0,597.13,1,100.0,6006.74,0,5,2,31,2800.0,3.0,0,1.0,0
87,129,2,77,15,0,0,100,-7,2,0,0,0,6,-8,0,19.89,19.89,40000,489059,4,4267.74,3,100.0,37401.02,0,22,6,32,2000.0,0.0,0,0.28626372,0
61,148,3,44,13,2,1,86,9,4,-7,2,1,18,60,0,12.99,12.99,13000,226555,1,906.93,3,100.0,12554.61,0,9,8,41,12620.0,3.0,2,0.206279372,0
73,320,3,82,33,0,0,100,-7,8,3,3,2,26,91,1,7.28,7.28,5000,111600,1,461.43,3,100.0,4623.95,0,4,2,60,6350.0,1.0,1,0.801554475,0
76,98,11,50,15,0,0,100,-7,2,0,0,0,42,60,1,17.66,17.66,6000,55521,2,1070.96,0,100.0,5337.7,1,5,4,42,0.0,0.0,1,0.322733863,0
68,385,21,83,20,1,1,95,12,0,10,0,0,56,-8,2,26.69,26.69,9000,45390,7,1380.39,0,100.0,7855.5,0,10,6,63,0.0,0.0,2,0.119320712,0
77,175,39,90,9,0,0,100,-7,0,-7,2,2,65,-8,1,17.33,17.33,12000,186394,2,2189.43,1,100.0,10161.23,0,8,4,66,0.0,0.0,1,0.0,0
61,121,2,41,39,0,0,98,37,6,2,4,4,38,96,1,12.6,12.6,6000,39303,1,742.47,0,100.0,5396.56,0,5,3,57,14500.0,0.0,2,0.560244328,0
82,176,6,71,31,0,0,100,-7,2,0,0,0,4,-8,0,14.09,14.09,5000,98978,2,689.62,1,100.0,4548.63,0,3,3,87,4157.0,0.0,0,0.008823183,0
79,120,1,51,28,0,0,97,-8,3,-7,5,5,27,96,0,18.57,18.57,10450,65678,1,1953.08,0,100.0,8685.94,0,9,4,54,0.0,0.0,1,0.0,0
80,342,3,122,38,0,0,100,-7,4,3,3,3,0,-8,0,12.02,12.02,16000,68047,2,1288.03,1,100.0,14907.47,0,5,4,38,11850.0,2.0,4,0.029661549,0
69,173,6,63,30,0,0,97,-8,3,0,0,0,36,-8,2,19.34,19.34,15000,317287,5,2300.6,1,100.0,13092.56,0,13,2,34,0.0,0.0,2,0.075202927,0
93,-8,24,111,20,0,0,100,-7,0,8,0,0,1,-8,0,46.08,46.08,10000,182565,4,1027.75,3,100.0,9586.3,0,8,5,57,6000.0,0.0,1,0.156413307,0
78,77,7,37,11,0,0,100,-7,2,-8,0,0,37,20,0,15.9,15.9,19000,28700,3,2445.02,0,100.0,17168.64,0,8,7,45,9993.0,1.0,2,0.018577129,0
91,217,31,128,21,0,0,100,-7,0,7,0,0,2,-8,0,19.89,19.89,8400,33650,1,1389.25,0,90.9,7405.12,0,8,6,28,0.0,0.0,1,0.9999999,0
90,282,9,94,17,0,0,100,-7,2,0,0,0,1,-8,0,12.79,12.79,5000,59611,15,542.97,0,100.0,4675.37,0,5,2,25,2101.0,0.0,0,0.121756487,0
71,151,3,76,44,1,1,98,11,2,-7,0,0,19,70,1,35.57,35.57,10000,75071,6,1925.33,0,100.0,8997.38,0,25,15,51,0.0,0.0,1,0.025331363,0
77,373,7,91,32,0,0,97,56,1,-8,0,0,26,-8,1,33.41,33.41,14000,180910,9,1787.4,2,100.0,13270.3,0,18,7,59,5925.0,1.0,4,0.520384167,0
86,221,27,84,18,0,0,100,-7,0,0,0,0,10,-8,0,23.02,23.02,4000,107512,8,699.79,0,100.0,3551.84,0,9,5,55,7100.0,2.0,2,0.030468763,0
55,203,7,81,19,2,1,86,3,2,-7,3,3,56,87,1,4.26,0.0,12000,186062,0,829.77,3,100.0,11578.33,0,8,3,46,0.0,0.0,0,1.0,0
84,169,3,79,19,0,0,100,-7,1,3,1,1,2,57,1,17.42,17.42,10000,13561,1,1370.69,0,82.1,8968.96,0,27,7,81,1681.0,0.0,1,0.643190402,0
67,267,15,70,36,0,0,100,-7,0,0,5,5,50,-8,3,9.69,9.69,10000,24788,1,1595.01,0,92.3,8773.94,0,11,5,39,8500.0,0.0,1,0.062120316,0
62,101,1,39,12,0,0,92,41,3,0,3,3,59,-8,2,17.86,17.86,36000,327683,3,4082.2,2,89.5,33839.98,0,7,5,59,10998.0,1.0,1,0.66603982,0
88,162,14,116,6,0,0,100,-7,0,13,0,0,2,-8,0,5.67,5.67,4300,247367,0,260.47,1,100.0,4081.03,0,12,5,62,5100.0,0.0,0,0.011025076,0
82,260,7,84,26,0,0,96,16,2,0,2,2,14,61,1,26.0,26.0,16000,370192,0,1214.29,3,100.0,15499.7,1,9,6,54,7100.0,2.0,1,0.602957217,0
91,355,18,200,8,0,0,100,-7,0,-8,0,0,8,-8,0,18.25,18.25,36000,655025,12,3198.36,1,95.6,33828.12,0,9,4,51,9000.0,2.0,1,0.074962947,0
77,267,1,89,33,0,0,94,45,4,-7,0,0,4,47,1,18.8,18.8,24000,80100,1,2168.1,0,100.0,22854.52,0,27,4,72,6716.0,1.0,2,0.2391771,0
73,-8,1,84,21,0,0,100,-7,2,0,3,3,30,101,1,11.61,11.61,10000,225203,3,1201.64,0,100.0,8965.88,0,13,6,78,0.0,0.0,0,0.009831695,0
89,188,38,83,21,0,0,100,-7,0,-8,0,0,0,-8,0,13.09,13.09,10000,87821,1,833.68,3,100.0,9469.53,0,15,1,69,0.0,0.0,0,0.004280432,0
70,284,1,64,12,1,0,71,9,1,0,1,1,15,60,0,34.8,34.8,16000,461134,3,1548.08,2,100.0,15236.35,0,11,5,39,0.0,3.0,1,0.262584641,0
82,207,21,94,15,0,0,100,-7,0,0,1,1,31,59,0,13.11,13.11,8000,62657,2,1215.65,0,87.5,6973.97,0,4,2,52,12000.0,0.0,1,0.159241873,0
54,85,3,33,34,0,0,97,39,7,0,3,3,59,89,3,12.89,12.89,22000,64626,3,2638.2,2,100.0,20728.27,0,6,3,34,5000.0,0.0,0,0.195915787,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,10.38,10.38,10000,72500,1,3901.64,3,100.0,6247.34,0,6,2,55,3500.0,1.0,2,0.242085504,0
87,440,9,105,26,0,0,100,-7,2,-7,0,0,15,47,0,16.54,16.54,4000,58589,1,4002.1746666668,0,93.8,0.0,0,25,8,39,5000.0,3.0,2,0.146540293,0
71,107,2,42,23,0,0,92,40,3,2,4,4,34,91,1,22.35,22.35,20375,375959,6,1368.07,2,95.8,19387.34,0,10,4,64,8833.0,1.0,0,0.033534104,0
80,319,8,81,31,1,0,97,37,4,9,0,0,6,52,0,3.47,3.47,12000,12000,0,1410.61,0,100.0,11593.19,0,5,2,61,3600.0,0.0,0,1.0,0
84,283,24,110,13,0,0,100,-7,0,0,1,1,28,-8,0,32.65,32.65,5000,35467,1,599.36,0,100.0,4482.92,0,7,2,36,5450.0,0.0,1,1.0,0
70,156,8,81,20,5,4,95,39,1,0,8,8,11,53,0,18.24,18.24,10000,30653,1,977.05,0,100.0,9564.43,0,4,4,51,0.0,0.0,2,0.220051995,0
88,190,2,60,16,0,0,100,-7,3,6,0,0,6,76,0,18.41,18.41,18000,42729,1,2247.27,0,95.0,16205.18,0,19,5,41,15000.0,2.0,2,0.078987778,0
71,107,27,62,9,1,1,90,21,0,-7,1,1,57,36,1,12.91,12.91,10000,33226,1,1007.05,0,100.0,9575.46,0,14,9,45,8166.0,0.0,0,0.700699162,0
81,162,8,82,32,0,0,100,-7,1,7,0,0,5,71,0,24.38,24.38,20000,194873,1,2086.81,2,100.0,18668.58,0,37,15,50,12083.0,2.0,0,0.59669114,0
77,198,6,71,47,0,0,100,-7,2,0,3,3,18,75,0,28.19,28.19,20000,273109,4,2037.35,2,100.0,18635.12,0,9,5,36,4000.0,0.0,1,0.0,0
69,153,9,84,22,0,0,100,-7,1,1,4,4,71,72,1,15.16,15.16,6000,239700,7,3856.24,0,96.4,2229.0,0,14,4,74,0.0,0.0,0,0.004678756,0
74,-8,4,100,8,1,1,88,30,1,4,1,1,2,-8,0,23.33,23.33,10000,85062,1,1274.96,0,100.0,9023.01,0,30,14,53,5416.0,1.0,1,0.003141075,0
72,370,4,70,20,0,0,100,-7,3,0,1,1,73,50,2,4.15,0.0,30000,120000,0,8745.44,1,78.6,21909.48,1,10,2,88,0.0,0.0,0,0.00809919,0
92,213,74,131,7,0,0,100,-7,0,-8,0,0,1,-8,0,7.16,7.16,5000,15700,0,319.54,0,66.7,4759.38,1,14,5,39,15000.0,2.0,1,0.242040938,0
85,241,7,120,36,0,0,100,-7,1,2,1,1,1,20,0,28.06,28.06,2000,171743,2,193.75,3,93.8,1857.04,0,9,7,65,6250.0,1.0,0,0.036136134,0
85,251,10,85,24,0,0,100,-7,1,1,1,1,5,-8,1,0.21,0.21,35000,575100,0,5306.56,1,100.0,30511.21,0,7,1,60,3999.0,1.0,1,0.0,0
67,117,5,61,26,0,0,93,30,3,3,1,1,86,-8,3,12.73,12.73,4375,76514,1,4537.1781520691,3,82.5,0.0,0,26,7,47,10677.0,2.0,1,0.0,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,10.57,10.57,40000,303352,1,3334.66,2,100.0,37878.15,0,10,2,38,0.0,2.0,1,0.130571736,0
74,260,7,61,45,1,0,96,60,1,-7,2,2,14,87,1,28.61,28.61,7000,338156,27,722.55,0,98.1,6528.95,0,10,9,77,3000.0,0.0,1,0.044447883,0
80,322,4,103,25,1,0,92,21,1,0,0,0,2,-8,1,29.2,0.0,1100,81042,5,650.15,2,100.0,482.41,1,37,7,33,5966.0,3.0,1,0.09459527,0
85,55,3,105,28,0,0,100,-7,2,2,1,1,3,-8,0,32.42,32.42,35000,449312,6,4995.33,4,100.0,31973.98,0,20,15,46,4000.0,4.0,0,0.078183244,0
70,98,3,43,17,0,0,100,-7,2,2,3,3,36,-8,1,15.09,15.09,12000,40819,1,12117.48,1,100.0,0.0,0,7,4,30,3640.0,0.0,0,0.415264123,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,11.08,11.08,28000,258800,1,2583.92,1,91.7,25894.21,0,9,0,65,1762.0,0.0,0,0.071360393,0
71,216,27,70,16,0,0,94,20,0,7,0,0,75,-8,1,20.75,20.75,10700,315088,6,686.64,1,96.0,10192.49,0,8,4,32,8715.0,1.0,4,0.948255611,0
83,187,5,73,33,0,0,97,-8,4,2,1,1,8,86,0,34.96,34.96,36000,814030,2,5410.06,2,100.0,31336.13,0,26,13,40,5866.0,2.0,2,0.156862745,0
85,429,5,85,26,0,0,100,-7,4,2,3,3,6,-8,0,29.59,29.59,8000,104300,1,744.57,0,90.0,7403.61,0,10,7,52,10000.0,2.0,1,0.047309019,0
57,173,5,68,7,3,1,60,7,2,0,0,0,29,-8,1,170.4,170.4,40000,225951,1,2823.9,3,100.0,38629.65,0,18,8,72,0.0,0.0,0,0.088743913,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20.48,20.48,35000,309246,1,3734.29,4,92.6,32725.88,0,18,13,60,2500.0,0.0,1,0.002967678,0
82,368,0,89,23,0,0,96,43,1,11,0,0,16,83,1,15.5,15.5,10000,48546,2,1595.01,2,100.0,8773.94,1,9,3,69,2800.0,0.0,0,0.020144113,0
69,154,5,55,26,2,0,86,3,2,12,0,0,17,-8,0,15.82,15.82,5000,59592,1,459.33,0,100.0,4620.57,0,7,5,53,6406.0,0.0,1,0.000919243,0
75,188,4,50,18,0,0,100,-7,1,4,6,6,44,60,1,23.61,23.61,10000,145676,2,1157.68,3,97.4,9407.42,0,22,5,49,9200.0,2.0,2,0.370627566,0
73,261,4,66,31,0,0,100,-7,8,0,3,3,18,-8,1,6.93,6.93,6000,18800,1,601.41,0,100.0,5577.81,0,6,3,43,0.0,0.0,2,0.269761739,0
83,229,3,71,14,0,0,100,-7,2,0,3,3,0,95,0,10.14,10.14,3000,39300,1,280.55,1,100.0,2776.34,1,9,0,69,0.0,0.0,2,0.047902116,0
65,116,4,49,14,1,1,93,7,4,-7,4,4,25,17,0,4.68,0.0,1500,18800,0,243.43,0,88.5,1319.69,0,40,4,34,3752.0,0.0,1,0.17883271,0
63,224,4,52,28,1,1,96,29,4,6,0,0,42,73,3,14.97,14.97,7000,51841,2,668.36,0,100.0,6489.0,0,8,4,56,8000.0,0.0,2,0.028713493,0
81,141,3,59,34,1,0,97,54,3,0,1,1,4,94,0,19.28,19.28,12000,191656,1,1562.17,1,100.0,10851.41,1,8,7,48,4500.0,2.0,2,0.035696899,0
60,264,8,87,21,3,1,77,7,1,4,1,1,12,-8,0,21.71,21.71,12150,282138,3,568.47,2,96.2,11874.22,0,12,9,81,0.0,0.0,1,0.0,0
84,217,5,90,17,1,0,95,53,1,-8,0,0,3,-8,0,19.85,19.85,16000,337115,3,1456.38,1,100.0,14774.84,0,8,4,66,3300.0,0.0,1,0.066073015,0
68,435,12,138,26,3,1,90,13,0,8,0,0,16,31,1,9.21,9.21,25000,112500,2,2466.38,0,100.0,23911.06,0,11,5,51,40000.0,1.0,0,0.250782674,0
76,261,8,86,18,0,0,89,6,2,-7,0,0,24,-8,0,26.89,26.89,20000,157535,1,1813.75,3,100.0,18468.54,0,10,7,56,6400.0,1.0,1,0.743170386,0
86,288,2,96,35,0,0,100,-7,3,0,2,2,5,95,0,25.63,25.63,6600,325957,3,421.8,1,94.1,6282.37,0,8,6,53,5500.0,0.0,2,0.42836475,0
86,215,5,80,38,0,0,100,-7,2,12,0,0,2,-8,0,19.33,19.33,10000,32100,0,1427.25,0,100.0,9135.4,0,15,8,57,5783.0,1.0,2,0.75847465,0
87,194,39,88,8,0,0,100,-7,0,-7,0,0,7,-8,0,7.8,7.8,10000,17011,1,1780.15,0,100.0,8896.19,0,2,2,61,9000.0,2.0,0,0.060092532,0
71,-8,15,117,19,7,7,75,63,0,14,0,0,53,69,0,15.84,15.84,7000,292651,8,692.66,2,100.0,6507.45,0,15,7,46,10000.0,3.0,3,0.910508949,0
83,122,0,61,24,0,0,100,-7,2,0,2,2,2,76,0,60.63,60.63,10000,88863,3,1691.29,0,100.0,8849.22,0,21,7,60,2800.0,0.0,1,0.9999999,0
68,114,3,52,20,0,0,85,32,6,2,2,2,22,-8,1,17.06,17.06,30000,128350,1,4731.63,0,100.0,25989.13,0,15,7,69,3628.0,0.0,2,0.021970593,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,11.69,11.69,8000,65870,3,1149.85,0,85.7,7308.3,1,8,4,63,5872.0,0.0,2,0.180969397,0
60,132,15,73,18,2,1,81,7,0,0,0,0,55,68,3,21.47,21.47,7000,45554,1,1090.1,0,100.0,6124.61,1,15,3,75,4366.0,1.0,2,0.047897899,0
63,104,3,42,13,3,3,87,29,3,-7,4,4,41,100,0,17.44,17.44,24000,524622,2,2505.09,4,100.0,22440.6,0,14,3,45,3000.0,0.0,0,0.017352212,0
81,209,12,78,21,0,0,100,-7,0,5,1,1,12,40,1,9.49,9.49,35000,69732,1,4330.95,0,100.0,31480.09,0,7,5,38,4523.0,0.0,1,0.558239595,0
75,142,6,70,16,0,0,100,-7,4,0,1,1,67,101,1,32.84,0.0,12000,117818,4,1147.05,2,94.3,11130.17,0,23,7,58,4000.0,0.0,2,0.014283887,0
81,276,7,77,34,0,0,100,-7,3,7,0,0,13,-8,0,37.24,37.24,10000,121695,2,926.91,0,100.0,9247.93,0,13,6,55,5000.0,0.0,2,0.022651303,0
78,155,5,70,20,0,0,100,-7,1,0,1,1,41,22,1,27.05,27.05,5000,22364,2,357.3,0,100.0,4777.09,1,7,2,59,2667.0,0.0,1,0.332244162,0
86,191,3,77,38,0,0,100,-7,3,5,0,0,6,-8,1,23.41,23.41,15000,75955,1,3972.62,0,100.0,11551.2,0,8,4,41,4475.0,2.0,1,0.056189138,0
80,215,3,85,18,0,0,100,-7,2,2,1,1,28,96,0,17.53,17.53,9000,140892,3,830.56,0,100.0,8323.13,0,10,5,53,0.0,0.0,0,0.096062341,0
66,213,6,120,12,3,3,80,54,3,0,2,2,88,84,1,15.46,15.46,10000,346000,0,949.55,3,95.7,9270.01,0,18,12,60,13700.0,1.0,1,0.681451509,0
71,124,6,64,25,0,0,96,-7,2,-7,1,1,49,-8,1,18.07,0.0,38000,368927,2,1798.74,4,95.5,37037.58,0,14,8,46,4000.0,1.0,1,0.000568693,0
84,411,23,91,10,0,0,100,-7,0,0,0,0,17,-8,0,15.27,15.27,15000,43808,1,1912.45,0,90.0,13534.5,0,5,2,62,7000.0,0.0,1,0.032065598,0
88,233,2,89,11,0,0,100,-7,1,-7,0,0,10,-8,0,40.71,40.71,6000,81966,2,383.45,0,100.0,5711.25,0,13,6,54,6500.0,1.0,1,0.671665774,0
76,163,15,66,47,0,0,100,-7,0,0,4,4,9,82,1,14.16,0.0,20000,55089,1,1922.78,1,100.0,18550.28,0,7,4,62,0.0,0.0,0,0.0,0
81,162,23,89,26,0,0,100,-7,0,3,1,1,11,58,0,0.86,0.86,3000,29480,12,451.91,0,94.4,2745.24,0,2,1,43,8833.0,0.0,3,0.092228132,0
70,460,1,136,38,3,0,91,23,3,1,5,5,16,45,1,32.0,32.0,10000,272403,3,989.49,1,100.0,9296.37,1,7,5,55,11100.0,0.0,1,0.476783692,0
69,140,15,54,8,1,0,78,25,0,-7,1,1,48,76,1,37.87,37.87,14800,499591,3,2647.85,1,96.3,13188.36,0,16,6,59,0.0,0.0,0,0.0,0
80,184,8,127,19,0,0,100,-7,1,20,0,0,44,36,1,3.95,3.95,10000,2400,0,708.05,1,83.3,9570.3,0,5,2,37,4916.0,3.0,0,0.014748156,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,25.45,25.45,40000,503804,2,1801.85,3,96.3,39068.19,0,15,4,48,0.0,0.0,4,0.275356998,0
72,519,20,164,23,0,0,100,-7,0,1,1,1,50,58,3,24.8,24.8,14500,149165,3,1152.16,3,100.0,13689.76,0,6,1,40,10000.0,5.0,2,0.540172991,0
78,341,3,94,34,0,0,100,-7,2,2,3,3,1,-8,1,49.58,49.58,15000,44927,1,1572.97,2,96.0,14395.45,1,17,7,49,0.0,2.0,0,0.043282737,0
63,192,1,80,21,0,0,86,15,3,1,1,1,44,71,3,21.41,21.41,20000,220191,1,2364.93,1,100.0,18843.88,0,13,12,53,5416.0,0.0,0,0.000815993,0
85,320,17,104,18,0,0,94,46,0,-8,0,0,3,75,0,30.47,30.47,9000,51242,1,1366.29,0,100.0,8019.63,0,9,4,74,0.0,0.0,1,0.008365962,0
78,143,5,71,60,0,0,100,-7,4,0,1,0,12,73,1,8.45,8.45,4500,82103,1,435.64,1,100.0,4176.08,1,8,6,43,6000.0,0.0,1,0.34495081,0
78,211,48,119,19,1,1,90,26,0,-8,0,0,50,-8,0,25.87,25.87,3600,185327,2,3613.378,1,100.0,0.0,0,20,1,43,5133.0,1.0,0,0.442308844,0
60,186,3,71,19,1,0,70,11,1,18,0,0,53,22,1,0.53,0.53,10000,24500,0,630.73,0,100.0,9608.54,0,11,1,67,0.0,0.0,1,0.151270496,0
78,174,3,73,28,0,0,100,-7,2,13,0,0,20,94,1,24.13,24.13,10000,38668,1,1157.68,2,85.0,9407.42,0,13,3,56,0.0,0.0,1,0.988513346,0
84,144,16,73,15,0,0,100,-7,0,3,1,1,5,-8,0,0.32,0.32,40000,53626,1,6134.92,0,100.0,34913.5,0,3,1,28,0.0,0.0,0,0.0,0
77,175,39,90,9,0,0,100,-7,0,-7,2,2,65,-8,1,13.23,13.23,8000,483410,2,769.82,2,100.0,7424.16,0,3,2,55,2860.0,0.0,1,0.062589105,0
86,252,1,78,7,0,0,100,-7,3,4,3,3,29,-8,0,5.89,5.89,3000,41600,1,505.17,0,83.3,2652.39,0,5,3,47,5416.0,0.0,2,0.630407174,0
66,286,8,122,40,0,0,89,38,1,0,0,0,100,32,1,16.43,16.43,6000,42173,1,764.97,2,100.0,5413.81,1,5,1,61,13886.0,0.0,2,0.061113895,0
73,185,3,65,27,0,0,100,-7,4,0,5,5,46,26,1,14.44,14.44,11000,12500,0,1873.35,1,87.5,9734.02,0,14,8,23,5000.0,2.0,0,1.0,0
60,349,1,74,16,1,1,95,4,4,0,3,3,59,29,1,22.57,22.57,5000,117313,3,474.64,2,96.8,4600.0,0,24,6,44,2500.0,0.0,0,0.885028427,0
84,350,18,98,19,0,0,100,-7,0,-8,0,0,14,24,0,21.63,21.63,17000,407123,3,1793.72,3,100.0,15881.92,0,22,8,53,15200.0,1.0,2,0.955856992,0
75,80,6,91,14,1,1,93,11,1,-8,0,0,26,32,0,14.93,14.93,10000,26489,1,763.61,0,87.5,9695.43,0,4,3,60,17666.0,0.0,2,0.9999999,0
71,155,1,71,24,0,0,100,-7,3,3,3,3,54,-8,1,3.99,0.0,3200,16800,1,619.27,0,100.0,2712.06,1,6,2,57,5975.0,1.0,2,0.528958896,0
75,302,2,107,20,0,0,100,-7,2,2,3,3,21,-8,1,7.24,7.24,10000,11800,0,1532.19,0,100.0,8811.69,0,5,5,53,11666.0,0.0,3,0.0,0
84,312,3,86,40,0,0,100,-7,3,-7,1,1,1,-8,0,33.81,33.81,30000,91631,3,3012.39,0,100.0,27937.68,0,17,8,56,4200.0,2.0,0,0.0,0
89,131,29,60,6,0,0,100,-7,0,-8,0,0,5,-8,0,8.03,0.0,10000,22749,1,779.72,0,85.7,9616.55,1,4,2,65,6125.0,0.0,2,0.0,0
89,172,19,87,22,0,0,100,-7,0,18,0,0,14,-8,0,9.91,9.91,7200,10652,1,733.36,0,100.0,6708.55,0,6,4,72,6500.0,1.0,0,0.126397702,0
85,140,13,81,12,0,0,92,82,0,12,0,0,1,93,0,1.11,1.11,10000,5700,0,982.84,0,100.0,9296.37,0,9,1,72,2274.0,0.0,0,0.01119972,0
88,160,13,79,7,0,0,100,-7,0,-7,0,0,8,72,0,10.91,10.91,2000,75481,2,319.59,2,95.2,1756.4,1,17,2,29,3800.0,0.0,0,0.690549651,0
86,280,6,109,21,0,0,100,-7,1,-7,0,0,19,82,0,32.81,32.81,32000,152185,2,4091.07,2,100.0,31043.61,0,22,16,69,4080.0,0.0,0,0.166322416,0
83,193,4,99,18,0,0,100,-7,1,0,1,1,37,-8,0,10.56,10.56,6500,29238,1,825.34,0,92.9,5864.93,1,7,3,44,0.0,3.0,2,0.112099583,0
62,438,5,74,27,1,1,93,2,3,0,2,2,10,119,0,4.55,0.0,24000,419340,0,24988.2488669228,4,95.0,0.0,0,11,4,62,8250.0,2.0,1,0.143343557,0
85,293,6,94,40,0,0,100,-7,3,0,0,0,4,-8,0,26.04,26.04,12000,461736,6,1836.04,4,100.0,10474.0,0,25,12,46,0.0,0.0,2,0.9999999,0
87,297,7,68,23,0,0,100,-7,2,0,0,0,1,6,0,26.33,26.33,17000,51829,2,3201.84,0,94.4,15235.3,0,9,7,34,2478.0,4.0,0,0.881917878,0
80,381,3,97,35,0,0,100,-7,2,14,0,0,38,80,0,4.09,4.09,7000,32900,0,1073.64,0,100.0,6109.84,0,9,4,81,3708.0,0.0,1,0.419116177,0
